journal_id,journal_index_date,code_group,amount_journal,kartu_piutang_id,amount_kartu_piutang,kartu_piutang_index_date
350412,26011909180007,120001,-32000.00,109732,-32000.00,260119091800007
370989,26011909180008,120001,-240000.00,119952,-240000.00,260119091800008
62616,26011909220001,120001,27027.00,11436,27027.00,260119092200001
62620,26011909220002,120001,9009.00,11437,9009.00,260119092200002
62624,26011909220003,120001,3964.00,11438,3964.00,260119092200003
86053,26011909220005,120001,13514.00,19552,13514.00,260119092200005
86057,26011909220006,120001,1486.00,19553,1486.00,260119092200006
350414,26011909220008,120001,-40000.00,109733,-40000.00,260119092200008
355332,26011909220009,120001,-15000.00,112175,-15000.00,260119092200009
164169,26011909230001,120001,9910.00,46704,9910.00,260119092300001
164173,26011909230002,120001,10811.00,46705,10811.00,260119092300002
164177,26011909230003,120001,2279.00,46706,2279.00,260119092300003
370991,26011909230004,120001,-23000.00,119953,-23000.00,260119092300005
86061,26011909240001,120001,8108.00,19555,8108.00,260119092400001
86065,26011909240002,120001,892.00,19556,892.00,260119092400002
355334,26011909240003,120001,-9000.00,112176,-9000.00,260119092400004
164181,26011909250001,120001,10811.00,46708,10811.00,260119092500001
164185,26011909250002,120001,1189.00,46709,1189.00,260119092500002
370993,26011909250003,120001,-12000.00,119954,-12000.00,260119092500004
86069,26011909320001,120001,17117.00,19558,17117.00,260119093200001
86073,26011909320002,120001,6306.00,19559,6306.00,260119093200002
86077,26011909320003,120001,2577.00,19560,2577.00,260119093200003
355336,26011909320004,120001,-26000.00,112177,-26000.00,260119093200005
86081,26011909330001,120001,15315.00,19562,15315.00,260119093300001
86085,26011909330002,120001,1685.00,19563,1685.00,260119093300002
164189,26011909330004,120001,3604.00,46711,3604.00,260119093300004
164193,26011909330005,120001,396.00,46712,396.00,260119093300005
164197,26011909330007,120001,25676.00,46714,25676.00,260119093300007
164201,26011909330008,120001,50000.00,46715,50000.00,260119093300008
164205,26011909330009,120001,8324.00,46716,8324.00,260119093300009
355338,26011909330011,120001,-17000.00,112178,-17000.00,260119093300011
370995,26011909330012,120001,-4000.00,119955,-4000.00,260119093300012
370997,26011909330013,120001,-84000.00,119956,-84000.00,260119093300013
86089,26011909340001,120001,28378.00,19565,28378.00,260119093400001
86093,26011909340002,120001,3122.00,19566,3122.00,260119093400002
355340,26011909340003,120001,-31500.00,112179,-31500.00,260119093400004
164209,26011909350001,120001,15315.00,46718,15315.00,260119093500001
164213,26011909350002,120001,7207.00,46719,7207.00,260119093500002
164217,26011909350003,120001,15315.00,46720,15315.00,260119093500003
164221,26011909350004,120001,4163.00,46721,4163.00,260119093500004
370999,26011909350005,120001,-42000.00,119957,-42000.00,260119093500006
86097,26011909360001,120001,11712.00,19568,11712.00,260119093600001
86101,26011909360002,120001,1288.00,19569,1288.00,260119093600002
355342,26011909360003,120001,-13000.00,112180,-13000.00,260119093600004
164225,26011909380001,120001,10811.00,46723,10811.00,260119093800001
164229,26011909380002,120001,7658.00,46724,7658.00,260119093800002
164233,26011909380003,120001,3153.00,46725,3153.00,260119093800003
164237,26011909380004,120001,2378.00,46726,2378.00,260119093800004
371001,26011909380005,120001,-24000.00,119958,-24000.00,260119093800006
86105,26011909410001,120001,13063.00,19571,13063.00,260119094100001
86109,26011909410002,120001,22523.00,19572,22523.00,260119094100002
86113,26011909410003,120001,3914.00,19573,3914.00,260119094100003
355344,26011909410004,120001,-39500.00,112181,-39500.00,260119094100005
86117,26011909460001,120001,10811.00,19575,10811.00,260119094600001
86121,26011909460002,120001,1189.00,19576,1189.00,260119094600002
164241,26011909460004,120001,3604.00,46728,3604.00,260119094600004
164245,26011909460005,120001,6306.00,46729,6306.00,260119094600005
164249,26011909460006,120001,5405.00,46730,5405.00,260119094600006
164253,26011909460007,120001,1685.00,46731,1685.00,260119094600007
355346,26011909460009,120001,-12000.00,112182,-12000.00,260119094600009
371003,26011909460010,120001,-17000.00,119959,-17000.00,260119094600010
164257,26011909480001,120001,7658.00,46733,7658.00,260119094800001
164261,26011909480002,120001,842.00,46734,842.00,260119094800002
371005,26011909480003,120001,-8500.00,119960,-8500.00,260119094800004
86125,26011909490001,120001,21622.00,19578,21622.00,260119094900001
86129,26011909490002,120001,31532.00,19579,31532.00,260119094900002
86133,26011909490003,120001,5846.00,19580,5846.00,260119094900003
355348,26011909490004,120001,-59000.00,112183,-59000.00,260119094900005
164265,26011909500001,120001,18919.00,46736,18919.00,260119095000001
164269,26011909500002,120001,6757.00,46737,6757.00,260119095000002
164273,26011909500003,120001,7658.00,46738,7658.00,260119095000003
164277,26011909500004,120001,3666.00,46739,3666.00,260119095000004
371007,26011909500005,120001,-37000.00,119961,-37000.00,260119095000006
86137,26011909520001,120001,35135.00,19582,35135.00,260119095200001
86141,26011909520002,120001,3865.00,19583,3865.00,260119095200002
86145,26011909520004,120001,34234.00,19585,34234.00,260119095200004
86149,26011909520005,120001,3766.00,19586,3766.00,260119095200005
164281,26011909520007,120001,15315.00,46741,15315.00,260119095200007
164285,26011909520008,120001,1685.00,46742,1685.00,260119095200008
355350,26011909520010,120001,-39000.00,112184,-39000.00,260119095200010
355352,26011909520011,120001,-38000.00,112185,-38000.00,260119095200011
371009,26011909520012,120001,-17000.00,119962,-17000.00,260119095200012
164289,26011909550001,120001,9009.00,46744,9009.00,260119095500001
164293,26011909550002,120001,991.00,46745,991.00,260119095500002
371011,26011909550003,120001,-10000.00,119963,-10000.00,260119095500004
86153,26011910000001,120001,35135.00,19588,35135.00,260119100000001
86157,26011910000002,120001,3865.00,19589,3865.00,260119100000002
164297,26011910000004,120001,27027.00,46747,27027.00,260119100000004
164301,26011910000005,120001,24324.00,46748,24324.00,260119100000005
164305,26011910000006,120001,6757.00,46749,6757.00,260119100000006
164309,26011910000007,120001,6392.00,46750,6392.00,260119100000007
355356,26011910000009,120001,-39000.00,112187,-39000.00,260119100000009
371013,26011910000010,120001,-64500.00,119964,-64500.00,260119100000010
164313,26011910030001,120001,5405.00,46752,5405.00,260119100300001
164317,26011910030002,120001,595.00,46753,595.00,260119100300002
371015,26011910030003,120001,-6000.00,119965,-6000.00,260119100300004
164321,26011910060001,120001,72072.00,46755,72072.00,260119100600001
164325,26011910060002,120001,57658.00,46756,57658.00,260119100600002
164329,26011910060003,120001,64865.00,46757,64865.00,260119100600003
164333,26011910060004,120001,21405.00,46758,21405.00,260119100600004
371017,26011910060005,120001,-216000.00,119966,-216000.00,260119100600006
86161,26011910120001,120001,18919.00,19591,18919.00,260119101200001
86165,26011910120002,120001,2081.00,19592,2081.00,260119101200002
355358,26011910120003,120001,-21000.00,112188,-21000.00,260119101200004
86169,26011910150001,120001,16216.00,19594,16216.00,260119101500001
86173,26011910150002,120001,1784.00,19595,1784.00,260119101500002
164337,26011910150004,120001,15315.00,46760,15315.00,260119101500004
164341,26011910150005,120001,15315.00,46761,15315.00,260119101500005
164345,26011910150006,120001,3370.00,46762,3370.00,260119101500006
355360,26011910150008,120001,-18000.00,112189,-18000.00,260119101500008
371019,26011910150009,120001,-34000.00,119967,-34000.00,260119101500009
867518,26011910150010,120001,3604.00,295661,3604.00,260119101500010
867522,26011910150011,120001,4054.00,295662,4054.00,260119101500011
867526,26011910150012,120001,842.00,295663,842.00,260119101500012
867529,26011910150013,120001,-8500.00,295664,-8500.00,260119101500013
164349,26011910160001,120001,15315.00,46764,15315.00,260119101600001
164353,26011910160002,120001,1685.00,46765,1685.00,260119101600002
371021,26011910160003,120001,-17000.00,119968,-17000.00,260119101600004
86177,26011910170001,120001,29730.00,19597,29730.00,260119101700001
86181,26011910170002,120001,3270.00,19598,3270.00,260119101700002
355362,26011910170003,120001,-33000.00,112190,-33000.00,260119101700004
164357,26011910190001,120001,10811.00,46767,10811.00,260119101900001
164361,26011910190002,120001,1189.00,46768,1189.00,260119101900002
371023,26011910190003,120001,-12000.00,119969,-12000.00,260119101900004
164365,26011910200001,120001,24324.00,46770,24324.00,260119102000001
164369,26011910200002,120001,2676.00,46771,2676.00,260119102000002
371025,26011910200003,120001,-27000.00,119970,-27000.00,260119102000004
86185,26011910230001,120001,6757.00,19600,6757.00,260119102300001
86189,26011910230002,120001,9910.00,19601,9910.00,260119102300002
86193,26011910230003,120001,1833.00,19602,1833.00,260119102300003
355366,26011910230004,120001,-18500.00,112192,-18500.00,260119102300005
164373,26011910260001,120001,15315.00,46773,15315.00,260119102600001
164377,26011910260002,120001,413514.00,46774,413514.00,260119102600002
164381,26011910260003,120001,27027.00,46775,27027.00,260119102600003
164385,26011910260004,120001,22523.00,46776,22523.00,260119102600004
164389,26011910260005,120001,52621.00,46777,52621.00,260119102600005
371027,26011910260006,120001,-531000.00,119971,-531000.00,260119102600007
86197,26011910270001,120001,32432.00,19604,32432.00,260119102700001
86201,26011910270002,120001,18018.00,19605,18018.00,260119102700002
86205,26011910270003,120001,5550.00,19606,5550.00,260119102700003
164393,26011910270005,120001,3604.00,46779,3604.00,260119102700005
164397,26011910270006,120001,6306.00,46780,6306.00,260119102700006
164401,26011910270007,120001,1090.00,46781,1090.00,260119102700007
355368,26011910270009,120001,-56000.00,112193,-56000.00,260119102700009
371029,26011910270010,120001,-11000.00,119972,-11000.00,260119102700010
86209,26011910290001,120001,27027.00,19608,27027.00,260119102900001
86213,26011910290002,120001,9910.00,19609,9910.00,260119102900002
86217,26011910290003,120001,4063.00,19610,4063.00,260119102900003
355370,26011910290004,120001,-41000.00,112194,-41000.00,260119102900005
164405,26011910300001,120001,10811.00,46783,10811.00,260119103000001
164409,26011910300002,120001,3604.00,46784,3604.00,260119103000002
164413,26011910300003,120001,1585.00,46785,1585.00,260119103000003
371031,26011910300004,120001,-16000.00,119973,-16000.00,260119103000005
86221,26011910310001,120001,90090.00,19612,90090.00,260119103100001
86225,26011910310002,120001,9910.00,19613,9910.00,260119103100002
355372,26011910310003,120001,-100000.00,112195,-100000.00,260119103100004
164417,26011910320001,120001,17117.00,46787,17117.00,260119103200001
164421,26011910320002,120001,1883.00,46788,1883.00,260119103200002
371033,26011910320003,120001,-19000.00,119974,-19000.00,260119103200004
86229,26011910340001,120001,10811.00,19615,10811.00,260119103400001
86233,26011910340002,120001,8559.00,19616,8559.00,260119103400002
86237,26011910340003,120001,3153.00,19617,3153.00,260119103400003
86241,26011910340004,120001,2477.00,19618,2477.00,260119103400004
164425,26011910340006,120001,58559.00,46790,58559.00,260119103400006
164429,26011910340007,120001,54054.00,46791,54054.00,260119103400007
164433,26011910340008,120001,27027.00,46792,27027.00,260119103400008
164437,26011910340009,120001,15315.00,46793,15315.00,260119103400009
164441,26011910340010,120001,32432.00,46794,32432.00,260119103400010
164445,26011910340011,120001,23423.00,46795,23423.00,260119103400011
164449,26011910340012,120001,23190.00,46796,23190.00,260119103400012
355374,26011910340014,120001,-25000.00,112196,-25000.00,260119103400014
371035,26011910340015,120001,-234000.00,119975,-234000.00,260119103400015
86245,26011910390001,120001,11712.00,19620,11712.00,260119103900001
86249,26011910390002,120001,27027.00,19621,27027.00,260119103900002
86253,26011910390003,120001,11261.00,19622,11261.00,260119103900003
86257,26011910390004,120001,10811.00,19623,10811.00,260119103900004
86261,26011910390005,120001,6689.00,19624,6689.00,260119103900005
355376,26011910390006,120001,-67500.00,112197,-67500.00,260119103900007
164453,26011910400001,120001,45045.00,46798,45045.00,260119104000001
164457,26011910400002,120001,9009.00,46799,9009.00,260119104000002
164461,26011910400003,120001,5405.00,46800,5405.00,260119104000003
164465,26011910400004,120001,31532.00,46801,31532.00,260119104000004
164469,26011910400005,120001,10009.00,46802,10009.00,260119104000005
371037,26011910400006,120001,-101000.00,119976,-101000.00,260119104000007
86265,26011910410001,120001,21622.00,19626,21622.00,260119104100001
86269,26011910410002,120001,2378.00,19627,2378.00,260119104100002
355378,26011910410003,120001,-24000.00,112198,-24000.00,260119104100004
164473,26011910420001,120001,243243.00,46804,243243.00,260119104200001
164477,26011910420002,120001,26757.00,46805,26757.00,260119104200002
371039,26011910420003,120001,-270000.00,119977,-270000.00,260119104200004
86273,26011910430001,120001,13514.00,19629,13514.00,260119104300001
86277,26011910430002,120001,1486.00,19630,1486.00,260119104300002
355380,26011910430003,120001,-15000.00,112199,-15000.00,260119104300004
164481,26011910450001,120001,15315.00,46807,15315.00,260119104500001
164485,26011910450002,120001,1685.00,46808,1685.00,260119104500002
371041,26011910450003,120001,-17000.00,119978,-17000.00,260119104500004
86281,26011910470001,120001,24775.00,19632,24775.00,260119104700001
86285,26011910470002,120001,2725.00,19633,2725.00,260119104700002
355382,26011910470003,120001,-27500.00,112200,-27500.00,260119104700004
164489,26011910540001,120001,15315.00,46810,15315.00,260119105400001
164493,26011910540002,120001,1685.00,46811,1685.00,260119105400002
371043,26011910540003,120001,-17000.00,119979,-17000.00,260119105400004
86289,26011910560001,120001,324324.00,19635,324324.00,260119105600001
86293,26011910560002,120001,175676.00,19636,175676.00,260119105600002
86297,26011910560003,120001,36937.00,19637,36937.00,260119105600003
86301,26011910560004,120001,22523.00,19638,22523.00,260119105600004
86305,26011910560005,120001,32432.00,19639,32432.00,260119105600005
86309,26011910560006,120001,14414.00,19640,14414.00,260119105600006
86313,26011910560007,120001,20270.00,19641,20270.00,260119105600007
86317,26011910560008,120001,75676.00,19642,75676.00,260119105600008
86321,26011910560009,120001,17117.00,19643,17117.00,260119105600009
86325,26011910560010,120001,43243.00,19644,43243.00,260119105600010
86329,26011910560011,120001,10811.00,19645,10811.00,260119105600011
86333,26011910560012,120001,18919.00,19646,18919.00,260119105600012
86337,26011910560013,120001,9009.00,19647,9009.00,260119105600013
86341,26011910560014,120001,3604.00,19648,3604.00,260119105600014
86345,26011910560015,120001,18018.00,19649,18018.00,260119105600015
86349,26011910560016,120001,4505.00,19650,4505.00,260119105600016
86353,26011910560017,120001,91022.00,19651,91022.00,260119105600017
355384,26011910560018,120001,-918500.00,112201,-918500.00,260119105600019
164497,26011910580001,120001,8108.00,46813,8108.00,260119105800001
164501,26011910580002,120001,892.00,46814,892.00,260119105800002
371045,26011910580003,120001,-9000.00,119980,-9000.00,260119105800004
86357,26011911020001,120001,6757.00,19653,6757.00,260119110200001
86361,26011911020002,120001,743.00,19654,743.00,260119110200002
355386,26011911020003,120001,-7500.00,112202,-7500.00,260119110200004
86365,26011911040001,120001,8108.00,19656,8108.00,260119110400001
86369,26011911040002,120001,7207.00,19657,7207.00,260119110400002
86373,26011911040003,120001,1685.00,19658,1685.00,260119110400003
164505,26011911040005,120001,20270.00,46816,20270.00,260119110400005
164509,26011911040006,120001,13514.00,46817,13514.00,260119110400006
164513,26011911040007,120001,6757.00,46818,6757.00,260119110400007
164517,26011911040008,120001,4459.00,46819,4459.00,260119110400008
355388,26011911040010,120001,-17000.00,112203,-17000.00,260119110400010
371047,26011911040011,120001,-45000.00,119981,-45000.00,260119110400011
164521,26011911100001,120001,135135.00,46821,135135.00,260119111000001
164525,26011911100002,120001,14865.00,46822,14865.00,260119111000002
371049,26011911100003,120001,-150000.00,119982,-150000.00,260119111000004
86377,26011911120001,120001,9009.00,19660,9009.00,260119111200001
86381,26011911120002,120001,991.00,19661,991.00,260119111200002
355390,26011911120003,120001,-10000.00,112204,-10000.00,260119111200004
164529,26011911130001,120001,15315.00,46824,15315.00,260119111300001
164533,26011911130002,120001,1685.00,46825,1685.00,260119111300002
371051,26011911130003,120001,-17000.00,119983,-17000.00,260119111300004
86385,26011911160001,120001,38739.00,19663,38739.00,260119111600001
86389,26011911160002,120001,4261.00,19664,4261.00,260119111600002
164537,26011911160004,120001,12613.00,46827,12613.00,260119111600004
164541,26011911160005,120001,1387.00,46828,1387.00,260119111600005
355392,26011911160007,120001,-43000.00,112205,-43000.00,260119111600007
371053,26011911160008,120001,-14000.00,119984,-14000.00,260119111600008
86393,26011911220001,120001,29730.00,19666,29730.00,260119112200001
86397,26011911220002,120001,3270.00,19667,3270.00,260119112200002
355394,26011911220003,120001,-33000.00,112206,-33000.00,260119112200004
164545,26011911240001,120001,13514.00,46830,13514.00,260119112400001
164549,26011911240002,120001,1486.00,46831,1486.00,260119112400002
371055,26011911240003,120001,-15000.00,119985,-15000.00,260119112400004
86401,26011911250001,120001,8559.00,19669,8559.00,260119112500001
86405,26011911250002,120001,16667.00,19670,16667.00,260119112500002
86409,26011911250003,120001,2774.00,19671,2774.00,260119112500003
164553,26011911250005,120001,6757.00,46833,6757.00,260119112500005
164557,26011911250006,120001,743.00,46834,743.00,260119112500006
355396,26011911250008,120001,-28000.00,112207,-28000.00,260119112500008
371057,26011911250009,120001,-7500.00,119986,-7500.00,260119112500009
86413,26011911270001,120001,18018.00,19673,18018.00,260119112700001
86417,26011911270002,120001,1982.00,19674,1982.00,260119112700002
355398,26011911270003,120001,-20000.00,112208,-20000.00,260119112700004
867530,26011911270004,120001,8559.00,295665,8559.00,260119112700005
867534,26011911270005,120001,4505.00,295666,4505.00,260119112700006
867538,26011911270006,120001,1436.00,295667,1436.00,260119112700007
867541,26011911270007,120001,-14500.00,295668,-14500.00,260119112700008
164561,26011911320001,120001,15315.00,46836,15315.00,260119113200001
164565,26011911320002,120001,1685.00,46837,1685.00,260119113200002
371059,26011911320003,120001,-17000.00,119987,-17000.00,260119113200004
86421,26011911340001,120001,40541.00,19676,40541.00,260119113400001
86425,26011911340002,120001,4459.00,19677,4459.00,260119113400002
164569,26011911340004,120001,11712.00,46839,11712.00,260119113400004
164573,26011911340005,120001,1288.00,46840,1288.00,260119113400005
355400,26011911340007,120001,-45000.00,112209,-45000.00,260119113400007
371061,26011911340008,120001,-13000.00,119988,-13000.00,260119113400008
86429,26011911350001,120001,79279.00,19679,79279.00,260119113500001
86433,26011911350002,120001,8721.00,19680,8721.00,260119113500002
355402,26011911350003,120001,-88000.00,112210,-88000.00,260119113500004
86437,26011911390001,120001,7207.00,19682,7207.00,260119113900001
86441,26011911390002,120001,8108.00,19683,8108.00,260119113900002
86445,26011911390003,120001,5405.00,19684,5405.00,260119113900003
86449,26011911390004,120001,2280.00,19685,2280.00,260119113900004
355404,26011911390005,120001,-23000.00,112211,-23000.00,260119113900006
164577,26011911410001,120001,45045.00,46842,45045.00,260119114100001
164581,26011911410002,120001,4955.00,46843,4955.00,260119114100002
371065,26011911410003,120001,-50000.00,119990,-50000.00,260119114100004
86453,26011911430001,120001,49550.00,19687,49550.00,260119114300001
86457,26011911430002,120001,5450.00,19688,5450.00,260119114300002
355406,26011911430003,120001,-55000.00,112212,-55000.00,260119114300004
86461,26011911450001,120001,10811.00,19690,10811.00,260119114500001
86465,26011911450002,120001,1189.00,19691,1189.00,260119114500002
164585,26011911450004,120001,7658.00,46845,7658.00,260119114500004
164589,26011911450005,120001,7658.00,46846,7658.00,260119114500005
164593,26011911450006,120001,1684.00,46847,1684.00,260119114500006
164597,26011911450008,120001,30631.00,46849,30631.00,260119114500008
164601,26011911450009,120001,3369.00,46850,3369.00,260119114500009
355408,26011911450011,120001,-12000.00,112213,-12000.00,260119114500011
371067,26011911450012,120001,-17000.00,119991,-17000.00,260119114500012
371069,26011911450013,120001,-34000.00,119992,-34000.00,260119114500013
86469,26011911460001,120001,6757.00,19693,6757.00,260119114600001
86473,26011911460002,120001,743.00,19694,743.00,260119114600002
355410,26011911460003,120001,-7500.00,112214,-7500.00,260119114600004
86477,26011911510001,120001,2703.00,19696,2703.00,260119115100001
86481,26011911510002,120001,297.00,19697,297.00,260119115100002
164605,26011911510004,120001,29730.00,46852,29730.00,260119115100004
164609,26011911510005,120001,3604.00,46853,3604.00,260119115100005
164613,26011911510006,120001,3666.00,46854,3666.00,260119115100006
355412,26011911510008,120001,-3000.00,112215,-3000.00,260119115100008
371071,26011911510009,120001,-37000.00,119993,-37000.00,260119115100009
86485,26011911540001,120001,12613.00,19699,12613.00,260119115400001
86489,26011911540002,120001,1387.00,19700,1387.00,260119115400002
164617,26011911540004,120001,20270.00,46856,20270.00,260119115400004
164621,26011911540005,120001,16216.00,46857,16216.00,260119115400005
164625,26011911540006,120001,7207.00,46858,7207.00,260119115400006
164629,26011911540007,120001,4807.00,46859,4807.00,260119115400007
355414,26011911540009,120001,-14000.00,112216,-14000.00,260119115400009
371073,26011911540010,120001,-48500.00,119994,-48500.00,260119115400010
164633,26011911550001,120001,18919.00,46861,18919.00,260119115500001
164637,26011911550002,120001,2081.00,46862,2081.00,260119115500002
371075,26011911550003,120001,-21000.00,119995,-21000.00,260119115500004
86493,26011911560001,120001,10811.00,19702,10811.00,260119115600001
86497,26011911560002,120001,1189.00,19703,1189.00,260119115600002
355416,26011911560003,120001,-12000.00,112217,-12000.00,260119115600004
164641,26011911570001,120001,6757.00,46864,6757.00,260119115700001
164645,26011911570002,120001,743.00,46865,743.00,260119115700002
371077,26011911570003,120001,-7500.00,119996,-7500.00,260119115700004
86501,26011911580001,120001,6306.00,19705,6306.00,260119115800001
86505,26011911580002,120001,694.00,19706,694.00,260119115800002
355418,26011911580003,120001,-7000.00,112218,-7000.00,260119115800004
86509,26011912000001,120001,55856.00,19708,55856.00,260119120000001
86513,26011912000002,120001,6144.00,19709,6144.00,260119120000002
164649,26011912000004,120001,19820.00,46867,19820.00,260119120000004
164653,26011912000005,120001,46847.00,46868,46847.00,260119120000005
164657,26011912000006,120001,36036.00,46869,36036.00,260119120000006
164661,26011912000007,120001,11297.00,46870,11297.00,260119120000007
355420,26011912000009,120001,-62000.00,112219,-62000.00,260119120000009
371079,26011912000010,120001,-114000.00,119997,-114000.00,260119120000010
164665,26011912070001,120001,153153.00,46872,153153.00,260119120700001
164669,26011912070002,120001,106306.00,46873,106306.00,260119120700002
164673,26011912070003,120001,28541.00,46874,28541.00,260119120700003
371081,26011912070004,120001,-288000.00,119998,-288000.00,260119120700005
86517,26011912080001,120001,58559.00,19711,58559.00,260119120800001
86521,26011912080002,120001,6441.00,19712,6441.00,260119120800002
355422,26011912080003,120001,-65000.00,112220,-65000.00,260119120800004
86525,26011912110001,120001,18919.00,19714,18919.00,260119121100001
86529,26011912110002,120001,2081.00,19715,2081.00,260119121100002
164677,26011912110004,120001,20270.00,46876,20270.00,260119121100004
164681,26011912110005,120001,2230.00,46877,2230.00,260119121100005
355424,26011912110007,120001,-21000.00,112221,-21000.00,260119121100007
371083,26011912110008,120001,-22500.00,119999,-22500.00,260119121100008
123725,26011912120001,120001,15315.00,32709,15315.00,260119121200001
123729,26011912120002,120001,15315.00,32710,15315.00,260119121200002
123733,26011912120003,120001,3370.00,32711,3370.00,260119121200003
164685,26011912120005,120001,8108.00,46879,8108.00,260119121200005
164689,26011912120006,120001,892.00,46880,892.00,260119121200006
362138,26011912120008,120001,-34000.00,115577,-34000.00,260119121200008
371085,26011912120009,120001,-9000.00,120000,-9000.00,260119121200009
86533,26011912140001,120001,10811.00,19717,10811.00,260119121400001
86537,26011912140002,120001,9009.00,19718,9009.00,260119121400002
86541,26011912140003,120001,2180.00,19719,2180.00,260119121400003
355426,26011912140004,120001,-22000.00,112222,-22000.00,260119121400005
164693,26011912160001,120001,16216.00,46882,16216.00,260119121600001
164697,26011912160002,120001,1784.00,46883,1784.00,260119121600002
371087,26011912160003,120001,-18000.00,120001,-18000.00,260119121600004
362140,26011912170003,120001,-24000.00,115578,-24000.00,260119121700004
405260,26011912170004,120001,21622.00,136866,21622.00,260119121700005
405264,26011912170005,120001,2378.00,136867,2378.00,260119121700006
86545,26011912190001,120001,382883.00,19721,382883.00,260119121900001
86549,26011912190002,120001,42117.00,19722,42117.00,260119121900002
355428,26011912190003,120001,-425000.00,112223,-425000.00,260119121900004
164701,26011912220001,120001,15315.00,46885,15315.00,260119122200001
164705,26011912220002,120001,1685.00,46886,1685.00,260119122200002
371089,26011912220003,120001,-17000.00,120002,-17000.00,260119122200004
123737,26011912240001,120001,6757.00,32713,6757.00,260119122400001
123741,26011912240002,120001,6757.00,32714,6757.00,260119122400002
123745,26011912240003,120001,1486.00,32715,1486.00,260119122400003
362142,26011912240004,120001,-15000.00,115579,-15000.00,260119122400005
86553,26011912250001,120001,3604.00,19724,3604.00,260119122500001
86557,26011912250002,120001,5856.00,19725,5856.00,260119122500002
86561,26011912250003,120001,1040.00,19726,1040.00,260119122500003
355430,26011912250004,120001,-10500.00,112224,-10500.00,260119122500005
176611,26011912270001,120001,15315.00,50456,15315.00,260119122700001
176615,26011912270002,120001,1685.00,50457,1685.00,260119122700002
358970,26011912270003,120001,-17000.00,113993,-17000.00,260119122700004
123749,26011912280001,120001,5405.00,32717,5405.00,260119122800001
123753,26011912280002,120001,6757.00,32718,6757.00,260119122800002
123757,26011912280003,120001,1338.00,32719,1338.00,260119122800003
362144,26011912280004,120001,-13500.00,115580,-13500.00,260119122800005
86565,26011912310001,120001,7207.00,19728,7207.00,260119123100001
86569,26011912310002,120001,3604.00,19729,3604.00,260119123100002
86573,26011912310003,120001,1189.00,19730,1189.00,260119123100003
164709,26011912310010,120001,45045.00,46888,45045.00,260119123100010
164713,26011912310011,120001,13514.00,46889,13514.00,260119123100011
164717,26011912310012,120001,28829.00,46890,28829.00,260119123100012
164721,26011912310013,120001,9612.00,46891,9612.00,260119123100013
355432,26011912310015,120001,-12000.00,112225,-12000.00,260119123100015
362146,26011912310016,120001,-82000.00,115581,-82000.00,260119123100016
371093,26011912310017,120001,-97000.00,120004,-97000.00,260119123100017
405266,26011912310018,120001,10811.00,136868,10811.00,260119123100018
405270,26011912310019,120001,31532.00,136869,31532.00,260119123100019
405274,26011912310020,120001,31532.00,136870,31532.00,260119123100020
405278,26011912310021,120001,8125.00,136871,8125.00,260119123100021
86577,26011912330001,120001,9910.00,19732,9910.00,260119123300001
86581,26011912330002,120001,1090.00,19733,1090.00,260119123300002
164725,26011912330004,120001,41441.00,46893,41441.00,260119123300004
164729,26011912330005,120001,4559.00,46894,4559.00,260119123300005
355434,26011912330007,120001,-11000.00,112226,-11000.00,260119123300007
371095,26011912330008,120001,-46000.00,120005,-46000.00,260119123300008
123761,26011912350001,120001,54054.00,32721,54054.00,260119123500001
123765,26011912350002,120001,31532.00,32722,31532.00,260119123500002
123769,26011912350003,120001,9009.00,32723,9009.00,260119123500003
123773,26011912350004,120001,15766.00,32724,15766.00,260119123500004
123777,26011912350005,120001,26126.00,32725,26126.00,260119123500005
123781,26011912350006,120001,15315.00,32726,15315.00,260119123500006
123785,26011912350007,120001,16698.00,32727,16698.00,260119123500007
362148,26011912350008,120001,-168500.00,115582,-168500.00,260119123500009
86585,26011912380001,120001,9910.00,19735,9910.00,260119123800001
86589,26011912380002,120001,8108.00,19736,8108.00,260119123800002
86593,26011912380003,120001,1982.00,19737,1982.00,260119123800003
164733,26011912380005,120001,15315.00,46896,15315.00,260119123800005
164737,26011912380006,120001,16216.00,46897,16216.00,260119123800006
164741,26011912380007,120001,3469.00,46898,3469.00,260119123800007
355436,26011912380009,120001,-20000.00,112227,-20000.00,260119123800009
371097,26011912380010,120001,-35000.00,120006,-35000.00,260119123800010
123789,26011912400001,120001,19820.00,32729,19820.00,260119124000001
123793,26011912400002,120001,2252.00,32730,2252.00,260119124000002
123797,26011912400003,120001,2428.00,32731,2428.00,260119124000003
362150,26011912400004,120001,-24500.00,115583,-24500.00,260119124000005
86597,26011912410001,120001,8559.00,19739,8559.00,260119124100001
86601,26011912410002,120001,941.00,19740,941.00,260119124100002
355438,26011912410003,120001,-9500.00,112228,-9500.00,260119124100004
176619,26011912420001,120001,15315.00,50459,15315.00,260119124200001
176623,26011912420002,120001,1685.00,50460,1685.00,260119124200002
358984,26011912420003,120001,-17000.00,114000,-17000.00,260119124200004
164745,26011912470001,120001,13514.00,46900,13514.00,260119124700001
164749,26011912470002,120001,8108.00,46901,8108.00,260119124700002
164753,26011912470003,120001,9910.00,46902,9910.00,260119124700003
164757,26011912470004,120001,9009.00,46903,9009.00,260119124700004
164761,26011912470005,120001,4459.00,46904,4459.00,260119124700005
