id,created_at,invoice_pack_number,factur_supplier_number,index_date,kartu_stock_id,kartu_stock_type,total_price,journal_id,journal_number,amount_journal,journal_index_date,journal_code_group
1872,"2026-01-02 00:00:00",INV-P26-0052-0002,Y2601019,260102000000001,5126,"App\Models\KartuStock",711700.45,31951,JP-2601-000005,3997600.45,26010200000003,140001
1873,"2026-01-02 00:00:00",INV-P26-0052-0002,Y2601019,260102000000002,5127,"App\Models\KartuStock",799500.00,31951,JP-2601-000005,3997600.45,26010200000003,140001
1874,"2026-01-02 00:00:00",INV-P26-0052-0002,Y2601019,260102000000003,5128,"App\Models\KartuStock",2486400.00,31951,JP-2601-000005,3997600.45,26010200000003,140001
1875,"2026-01-02 00:00:00",INV-P26-0043-0001,CI2601-00225,260102000000004,5121,"App\Models\KartuStock",772743.24,31947,JP-2601-000003,10058432.25,26010200000002,140001
1876,"2026-01-02 00:00:00",INV-P26-0043-0001,CI2601-00225,260102000000005,5122,"App\Models\KartuStock",2766743.06,31947,JP-2601-000003,10058432.25,26010200000002,140001
1877,"2026-01-02 00:00:00",INV-P26-0043-0001,CI2601-00225,260102000000006,5123,"App\Models\KartuStock",1324324.32,31947,JP-2601-000003,10058432.25,26010200000002,140001
1878,"2026-01-02 00:00:00",INV-P26-0043-0001,CI2601-00225,260102000000007,5124,"App\Models\KartuStock",1527567.57,31947,JP-2601-000003,10058432.25,26010200000002,140001
1879,"2026-01-02 00:00:00",INV-P26-0043-0001,CI2601-00225,260102000000008,5125,"App\Models\KartuStock",3667054.05,31947,JP-2601-000003,10058432.25,26010200000002,140001
1880,"2026-01-02 00:00:00",INV-P26-0049-0002,T260102-099,260102000000009,5112,"App\Models\KartuStock",1404729.73,31943,JP-2601-000001,5124594.59,26010200000001,140001
1881,"2026-01-02 00:00:00",INV-P26-0049-0002,T260102-099,260102000000010,5113,"App\Models\KartuStock",627927.93,31943,JP-2601-000001,5124594.59,26010200000001,140001
1882,"2026-01-02 00:00:00",INV-P26-0049-0002,T260102-099,260102000000011,5114,"App\Models\KartuStock",288198.20,31943,JP-2601-000001,5124594.59,26010200000001,140001
1883,"2026-01-02 00:00:00",INV-P26-0049-0002,T260102-099,260102000000012,5115,"App\Models\KartuStock",1030630.63,31943,JP-2601-000001,5124594.59,26010200000001,140001
1884,"2026-01-02 00:00:00",INV-P26-0049-0002,T260102-099,260102000000013,5116,"App\Models\KartuStock",320720.72,31943,JP-2601-000001,5124594.59,26010200000001,140001
1885,"2026-01-02 00:00:00",INV-P26-0049-0002,T260102-099,260102000000014,5117,"App\Models\KartuStock",871846.85,31943,JP-2601-000001,5124594.59,26010200000001,140001
1886,"2026-01-02 00:00:00",INV-P26-0049-0002,T260102-099,260102000000015,5118,"App\Models\KartuStock",226486.49,31943,JP-2601-000001,5124594.59,26010200000001,140001
1887,"2026-01-02 00:00:00",INV-P26-0049-0002,T260102-099,260102000000016,5119,"App\Models\KartuStock",75675.68,31943,JP-2601-000001,5124594.59,26010200000001,140001
1888,"2026-01-02 00:00:00",INV-P26-0049-0002,T260102-099,260102000000017,5120,"App\Models\KartuStock",278378.38,31943,JP-2601-000001,5124594.59,26010200000001,140001
1889,"2026-01-05 00:00:00",INV-P26-0040-0001,S-062532,260105000000001,5141,"App\Models\KartuStock",6882882.88,31967,JP-2601-000013,9529369.37,26010500000004,140001
1890,"2026-01-05 00:00:00",INV-P26-0040-0001,S-062532,260105000000002,5142,"App\Models\KartuStock",2646486.49,31967,JP-2601-000013,9529369.37,26010500000004,140001
1891,"2026-01-05 00:00:00",INV-P26-0054-0002,2026.01.00039,260105000000003,5138,"App\Models\KartuStock",2162837.84,31963,JP-2601-000011,11775450.45,26010500000003,140001
1892,"2026-01-05 00:00:00",INV-P26-0054-0002,2026.01.00039,260105000000004,5139,"App\Models\KartuStock",5461711.71,31963,JP-2601-000011,11775450.45,26010500000003,140001
1893,"2026-01-05 00:00:00",INV-P26-0054-0002,2026.01.00039,260105000000005,5140,"App\Models\KartuStock",4150900.90,31963,JP-2601-000011,11775450.45,26010500000003,140001
1894,"2026-01-05 00:00:00",INV-P26-0044-0001,JL-26-01-0002,260105000000006,5137,"App\Models\KartuStock",7027023.78,31959,JP-2601-000009,7027023.78,26010500000002,140001
1895,"2026-01-05 00:00:00",INV-P26-0049-0003,T260105-336,260105000000007,5129,"App\Models\KartuStock",2445405.41,31955,JP-2601-000007,5211891.89,26010500000001,140001
1896,"2026-01-05 00:00:00",INV-P26-0049-0003,T260105-336,260105000000008,5130,"App\Models\KartuStock",778198.20,31955,JP-2601-000007,5211891.89,26010500000001,140001
1897,"2026-01-05 00:00:00",INV-P26-0049-0003,T260105-336,260105000000009,5131,"App\Models\KartuStock",450000.00,31955,JP-2601-000007,5211891.89,26010500000001,140001
1898,"2026-01-05 00:00:00",INV-P26-0049-0003,T260105-336,260105000000010,5132,"App\Models\KartuStock",373513.51,31955,JP-2601-000007,5211891.89,26010500000001,140001
1899,"2026-01-05 00:00:00",INV-P26-0049-0003,T260105-336,260105000000011,5133,"App\Models\KartuStock",370540.54,31955,JP-2601-000007,5211891.89,26010500000001,140001
1900,"2026-01-05 00:00:00",INV-P26-0049-0003,T260105-336,260105000000012,5134,"App\Models\KartuStock",460000.00,31955,JP-2601-000007,5211891.89,26010500000001,140001
1901,"2026-01-05 00:00:00",INV-P26-0049-0003,T260105-336,260105000000013,5135,"App\Models\KartuStock",232432.43,31955,JP-2601-000007,5211891.89,26010500000001,140001
1902,"2026-01-05 00:00:00",INV-P26-0049-0003,T260105-336,260105000000014,5136,"App\Models\KartuStock",101801.80,31955,JP-2601-000007,5211891.89,26010500000001,140001
1847,"2026-01-06 00:00:00",INV-P26-0063-0001,SI-2026-01-00033,260106000000001,5170,"App\Models\KartuStock",3675000.00,31995,JP-2601-000027,3675000.00,26010600000006,140001
1909,"2026-01-06 00:00:00",INV-P26-0054-0003,2026.01.00056,260106000000002,5166,"App\Models\KartuStock",11272972.97,31991,JP-2601-000025,11272972.97,26010600000005,140001
1910,"2026-01-06 00:00:00",INV-P26-0052-0003,Y2601065,260106000000003,5160,"App\Models\KartuStock",2626260.00,31987,JP-2601-000023,11699922.35,26010600000004,140001
1911,"2026-01-06 00:00:00",INV-P26-0052-0003,Y2601065,260106000000004,5161,"App\Models\KartuStock",1237745.00,31987,JP-2601-000023,11699922.35,26010600000004,140001
1912,"2026-01-06 00:00:00",INV-P26-0052-0003,Y2601065,260106000000005,5162,"App\Models\KartuStock",972900.00,31987,JP-2601-000023,11699922.35,26010600000004,140001
1913,"2026-01-06 00:00:00",INV-P26-0052-0003,Y2601065,260106000000006,5163,"App\Models\KartuStock",4568447.00,31987,JP-2601-000023,11699922.35,26010600000004,140001
1914,"2026-01-06 00:00:00",INV-P26-0052-0003,Y2601065,260106000000007,5164,"App\Models\KartuStock",1369360.47,31987,JP-2601-000023,11699922.35,26010600000004,140001
1915,"2026-01-06 00:00:00",INV-P26-0052-0003,Y2601065,260106000000008,5165,"App\Models\KartuStock",925209.88,31987,JP-2601-000023,11699922.35,26010600000004,140001
1916,"2026-01-06 00:00:00",INV-P26-0040-0003,S-062556,260106000000009,5157,"App\Models\KartuStock",2248649.73,31983,JP-2601-000021,20054129.01,26010600000003,140001
1917,"2026-01-06 00:00:00",INV-P26-0040-0003,S-062556,260106000000010,5158,"App\Models\KartuStock",6518902.70,31983,JP-2601-000021,20054129.01,26010600000003,140001
1918,"2026-01-06 00:00:00",INV-P26-0040-0003,S-062556,260106000000011,5159,"App\Models\KartuStock",11286576.58,31983,JP-2601-000021,20054129.01,26010600000003,140001
1919,"2026-01-06 00:00:00",INV-P26-0037-0003,SO2601KD-00128,260106000000012,5146,"App\Models\KartuStock",1560809.91,31979,JP-2601-000019,15941937.56,26010600000001,140001
1920,"2026-01-06 00:00:00",INV-P26-0037-0003,SO2601KD-00128,260106000000013,5147,"App\Models\KartuStock",693696.40,31979,JP-2601-000019,15941937.56,26010600000001,140001
1921,"2026-01-06 00:00:00",INV-P26-0037-0003,SO2601KD-00128,260106000000014,5148,"App\Models\KartuStock",1207927.93,31979,JP-2601-000019,15941937.56,26010600000001,140001
1922,"2026-01-06 00:00:00",INV-P26-0037-0003,SO2601KD-00128,260106000000015,5149,"App\Models\KartuStock",2789459.46,31979,JP-2601-000019,15941937.56,26010600000001,140001
1923,"2026-01-06 00:00:00",INV-P26-0037-0003,SO2601KD-00128,260106000000016,5150,"App\Models\KartuStock",364864.86,31979,JP-2601-000019,15941937.56,26010600000001,140001
1924,"2026-01-06 00:00:00",INV-P26-0037-0003,SO2601KD-00128,260106000000017,5151,"App\Models\KartuStock",1784458.39,31979,JP-2601-000019,15941937.56,26010600000001,140001
1925,"2026-01-06 00:00:00",INV-P26-0037-0003,SO2601KD-00128,260106000000018,5152,"App\Models\KartuStock",2161081.08,31979,JP-2601-000019,15941937.56,26010600000001,140001
1926,"2026-01-06 00:00:00",INV-P26-0037-0003,SO2601KD-00128,260106000000019,5153,"App\Models\KartuStock",1316216.22,31979,JP-2601-000019,15941937.56,26010600000001,140001
1927,"2026-01-06 00:00:00",INV-P26-0037-0003,SO2601KD-00128,260106000000020,5154,"App\Models\KartuStock",545405.30,31979,JP-2601-000019,15941937.56,26010600000001,140001
1928,"2026-01-06 00:00:00",INV-P26-0037-0003,SO2601KD-00128,260106000000021,5155,"App\Models\KartuStock",923423.42,31979,JP-2601-000019,15941937.56,26010600000001,140001
1929,"2026-01-06 00:00:00",INV-P26-0037-0003,SO2601KD-00128,260106000000022,5156,"App\Models\KartuStock",2594594.59,31979,JP-2601-000019,15941937.56,26010600000001,140001
1930,"2026-01-06 00:00:00",INV-P26-0040-0002,S-062559,260106000000023,5144,"App\Models\KartuStock",2621621.62,31975,JP-2601-000017,3136936.94,26010600000002,140001
1931,"2026-01-06 00:00:00",INV-P26-0040-0002,S-062559,260106000000024,5145,"App\Models\KartuStock",515315.32,31975,JP-2601-000017,3136936.94,26010600000002,140001
1932,"2026-01-06 00:00:00",INV-P26-0046-0001,726010110,260106000000025,5143,"App\Models\KartuStock",1684000.00,31971,JP-2601-000015,1684000.00,26010600000008,140001
2247,"2026-01-06 00:00:00",INV-P26-0054-0009,2026.01.00057,260106000000026,5463,"App\Models\KartuStock",261261.26,32323,JP-2601-000182,12103153.15,26010600000007,140001
2248,"2026-01-06 00:00:00",INV-P26-0054-0009,2026.01.00057,260106000000027,5464,"App\Models\KartuStock",0.90,32323,JP-2601-000182,12103153.15,26010600000007,140001
2249,"2026-01-06 00:00:00",INV-P26-0054-0009,2026.01.00057,260106000000028,5465,"App\Models\KartuStock",1572972.97,32323,JP-2601-000182,12103153.15,26010600000007,140001
2250,"2026-01-06 00:00:00",INV-P26-0054-0009,2026.01.00057,260106000000029,5466,"App\Models\KartuStock",4981981.98,32323,JP-2601-000182,12103153.15,26010600000007,140001
2251,"2026-01-06 00:00:00",INV-P26-0054-0009,2026.01.00057,260106000000030,5467,"App\Models\KartuStock",3277027.03,32323,JP-2601-000182,12103153.15,26010600000007,140001
2252,"2026-01-06 00:00:00",INV-P26-0054-0009,2026.01.00057,260106000000031,5468,"App\Models\KartuStock",2009909.01,32323,JP-2601-000182,12103153.15,26010600000007,140001
1933,"2026-01-07 00:00:00",INV-P26-0047-0001,ESM-07-01-2025-01,260107000000001,5171,"App\Models\KartuStock",1280000.00,32003,JP-2601-000028,9453063.06,26010700000001,140001
1934,"2026-01-07 00:00:00",INV-P26-0047-0001,ESM-07-01-2025-01,260107000000002,5172,"App\Models\KartuStock",440000.00,32003,JP-2601-000028,9453063.06,26010700000001,140001
1935,"2026-01-07 00:00:00",INV-P26-0047-0001,ESM-07-01-2025-01,260107000000003,5173,"App\Models\KartuStock",480000.00,32003,JP-2601-000028,9453063.06,26010700000001,140001
1936,"2026-01-07 00:00:00",INV-P26-0047-0001,ESM-07-01-2025-01,260107000000004,5174,"App\Models\KartuStock",640000.00,32003,JP-2601-000028,9453063.06,26010700000001,140001
1937,"2026-01-07 00:00:00",INV-P26-0047-0001,ESM-07-01-2025-01,260107000000005,5175,"App\Models\KartuStock",5405405.41,32003,JP-2601-000028,9453063.06,26010700000001,140001
1938,"2026-01-07 00:00:00",INV-P26-0047-0001,ESM-07-01-2025-01,260107000000006,5176,"App\Models\KartuStock",574324.32,32003,JP-2601-000028,9453063.06,26010700000001,140001
1939,"2026-01-07 00:00:00",INV-P26-0047-0001,ESM-07-01-2025-01,260107000000007,5177,"App\Models\KartuStock",433333.33,32003,JP-2601-000028,9453063.06,26010700000001,140001
1940,"2026-01-07 00:00:00",INV-P26-0047-0001,ESM-07-01-2025-01,260107000000008,5178,"App\Models\KartuStock",200000.00,32003,JP-2601-000028,9453063.06,26010700000001,140001
1941,"2026-01-08 00:00:00",INV-P26-0064-0001,BDS-8331,260108000000001,5193,"App\Models\KartuStock",2648648.65,32023,JP-2601-000036,2648648.65,26010800000004,140001
1942,"2026-01-08 00:00:00",INV-P26-0040-0004,S-062667,260108000000002,6983,"App\Models\KartuStock",5292972.97,42358,JP-2601-000186,10011891.89,26010800000005,140001
1943,"2026-01-08 00:00:00",INV-P26-0040-0004,S-062667,260108000000003,6984,"App\Models\KartuStock",4718918.92,42358,JP-2601-000186,10011891.89,26010800000005,140001
1944,"2026-01-08 00:00:00",INV-P26-0042-0001,KSP-26-00077,260108000000004,5189,"App\Models\KartuStock",2306485.05,32015,JP-2601-000034,3613584.14,26010800000003,140001
1945,"2026-01-08 00:00:00",INV-P26-0042-0001,KSP-26-00077,260108000000005,5190,"App\Models\KartuStock",1307099.10,32015,JP-2601-000034,3613584.14,26010800000003,140001
1946,"2026-01-08 00:00:00",INV-P26-0043-0002,CI2601-00821,260108000000006,5181,"App\Models\KartuStock",1134810.81,32011,JP-2601-000032,11055590.99,26010800000002,140001
1947,"2026-01-08 00:00:00",INV-P26-0043-0002,CI2601-00821,260108000000007,5182,"App\Models\KartuStock",454954.95,32011,JP-2601-000032,11055590.99,26010800000002,140001
1948,"2026-01-08 00:00:00",INV-P26-0043-0002,CI2601-00821,260108000000008,5183,"App\Models\KartuStock",1574356.76,32011,JP-2601-000032,11055590.99,26010800000002,140001
1949,"2026-01-08 00:00:00",INV-P26-0043-0002,CI2601-00821,260108000000009,5184,"App\Models\KartuStock",454954.95,32011,JP-2601-000032,11055590.99,26010800000002,140001
1950,"2026-01-08 00:00:00",INV-P26-0043-0002,CI2601-00821,260108000000010,5185,"App\Models\KartuStock",3667054.05,32011,JP-2601-000032,11055590.99,26010800000002,140001
1951,"2026-01-08 00:00:00",INV-P26-0043-0002,CI2601-00821,260108000000011,5186,"App\Models\KartuStock",2837027.03,32011,JP-2601-000032,11055590.99,26010800000002,140001
1952,"2026-01-08 00:00:00",INV-P26-0043-0002,CI2601-00821,260108000000012,5187,"App\Models\KartuStock",454954.95,32011,JP-2601-000032,11055590.99,26010800000002,140001
1953,"2026-01-08 00:00:00",INV-P26-0043-0002,CI2601-00821,260108000000013,5188,"App\Models\KartuStock",477477.48,32011,JP-2601-000032,11055590.99,26010800000002,140001
1954,"2026-01-08 00:00:00",INV-P26-0053-0001,UBB-2026-01-00074,260108000000014,5179,"App\Models\KartuStock",181081.08,32007,JP-2601-000030,649099.82,26010800000001,140001
1955,"2026-01-08 00:00:00",INV-P26-0053-0001,UBB-2026-01-00074,260108000000015,5180,"App\Models\KartuStock",468018.74,32007,JP-2601-000030,649099.82,26010800000001,140001
1956,"2026-01-09 00:00:00",INV-P26-0048-0001,0090-JL-UTM-0126,260109000000001,5202,"App\Models\KartuStock",513513.51,32039,JP-2601-000044,513513.51,26010900000004,140001
1957,"2026-01-09 00:00:00",INV-P26-0049-0005,T260109-224,260109000000002,5199,"App\Models\KartuStock",588648.65,32035,JP-2601-000042,1561621.62,26010900000003,140001
1958,"2026-01-09 00:00:00",INV-P26-0049-0005,T260109-224,260109000000003,5200,"App\Models\KartuStock",410810.81,32035,JP-2601-000042,1561621.62,26010900000003,140001
1959,"2026-01-09 00:00:00",INV-P26-0049-0005,T260109-224,260109000000004,5201,"App\Models\KartuStock",562162.16,32035,JP-2601-000042,1561621.62,26010900000003,140001
1960,"2026-01-09 00:00:00",INV-P26-0049-0004,T260109-322,260109000000005,5197,"App\Models\KartuStock",1345945.95,32031,JP-2601-000040,2167567.57,26010900000002,140001
1961,"2026-01-09 00:00:00",INV-P26-0049-0004,T260109-322,260109000000006,5198,"App\Models\KartuStock",821621.62,32031,JP-2601-000040,2167567.57,26010900000002,140001
1962,"2026-01-09 00:00:00",INV-P26-0045-0001,PI260102402107,260109000000007,5194,"App\Models\KartuStock",2118936.22,32027,JP-2601-000038,4787782.35,26010900000001,140001
1963,"2026-01-09 00:00:00",INV-P26-0045-0001,PI260102402107,260109000000008,5195,"App\Models\KartuStock",1476955.59,32027,JP-2601-000038,4787782.35,26010900000001,140001
1964,"2026-01-09 00:00:00",INV-P26-0045-0001,PI260102402107,260109000000009,5196,"App\Models\KartuStock",1191890.54,32027,JP-2601-000038,4787782.35,26010900000001,140001
1965,"2026-01-10 00:00:00",INV-P26-0047-0002,ESM-10-01-2026-01,260110000000001,5220,"App\Models\KartuStock",2438963.96,32059,JP-2601-000054,4187612.61,26011000000005,140001
1966,"2026-01-10 00:00:00",INV-P26-0047-0002,ESM-10-01-2026-01,260110000000002,5221,"App\Models\KartuStock",600000.00,32059,JP-2601-000054,4187612.61,26011000000005,140001
1967,"2026-01-10 00:00:00",INV-P26-0047-0002,ESM-10-01-2026-01,260110000000003,5222,"App\Models\KartuStock",1148648.65,32059,JP-2601-000054,4187612.61,26011000000005,140001
